vehicle_id,last_updated,previous_stop,next_stop,origin_stop,destination_stop,lat,lon,route
2365,2025-11-13T14:10:36-06:00,First and Gregory,Activities and Recreation,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.102833,-88.2387,ILLINI South
2017,2025-11-13T14:10:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1323,-88.217817,ILLINI North
2367,2025-11-13T14:11:30-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.109033,-88.222483,ILLINI North
2020,2025-11-13T14:11:39-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.2222,ILLINI South
2018,2025-11-13T14:11:33-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108917,-88.22885,ILLINI North
2260,2025-11-13T14:11:39-06:00,Third and Daniel,Fifth and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107933,-88.233683,ILLINI North
2261,2025-11-13T14:11:33-06:00,Fourth and Peabody,Gregory at Library,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.103833,-88.23335,ILLINI South
2022,2025-11-13T14:11:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2420,2025-11-13T14:11:30-06:00,Wright and Chalmers,Fourth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10555,-88.230317,ILLINI SOUTH
2365,2025-11-13T14:11:36-06:00,First and Stadium,Fourth and Peabody,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101383,-88.23595,ILLINI South
2017,2025-11-13T14:11:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1323,-88.217817,ILLINI North
2367,2025-11-13T14:12:27-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107667,-88.223933,ILLINI North
2020,2025-11-13T14:11:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:12:33-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110367,-88.22705,ILLINI North
2260,2025-11-13T14:12:39-06:00,Fourth and Chalmers,Armory and Wright,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10555,-88.23345,ILLINI North
2261,2025-11-13T14:12:33-06:00,Fourth and Gregory,Gregory at Mumford Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104117,-88.22885,ILLINI South
2022,2025-11-13T14:12:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2420,2025-11-13T14:12:30-06:00,Fifth and Chalmers,Third and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104117,-88.2303,ILLINI SOUTH
2365,2025-11-13T14:12:36-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101433,-88.233617,ILLINI South
2017,2025-11-13T14:12:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1323,-88.217817,ILLINI North
2367,2025-11-13T14:13:33-06:00,Chemical and Life Sciences,Goodwin and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.106083,-88.223867,ILLINI North
2020,2025-11-13T14:11:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:13:33-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110467,-88.225317,ILLINI North
2260,2025-11-13T14:13:39-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105417,-88.2305,ILLINI North
2261,2025-11-13T14:13:27-06:00,Gregory at Library,Goodwin and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104117,-88.226283,ILLINI South
2022,2025-11-13T14:13:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2420,2025-11-13T14:13:30-06:00,Fifth and Chalmers,Third and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1015,-88.233217,ILLINI SOUTH
2365,2025-11-13T14:13:36-06:00,Fourth and Peabody,Gregory at Library,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.103867,-88.233383,ILLINI South
2017,2025-11-13T14:13:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1323,-88.217817,ILLINI North
2367,2025-11-13T14:14:39-06:00,Goodwin and Gregory,Gregory at Library,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104583,-88.22385,ILLINI North
2020,2025-11-13T14:11:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:14:33-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1117,-88.223883,ILLINI North
2260,2025-11-13T14:14:39-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105883,-88.228783,ILLINI North
2261,2025-11-13T14:14:27-06:00,Gregory at Mumford Hall,Goodwin and Nevada,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104117,-88.224017,ILLINI South
2022,2025-11-13T14:14:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2420,2025-11-13T14:14:27-06:00,Activities and Recreation,Fourth and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101467,-88.23655,ILLINI SOUTH
2365,2025-11-13T14:14:36-06:00,Fourth and Gregory,Gregory at Mumford Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104083,-88.232217,ILLINI South
2017,2025-11-13T14:14:39-06:00,Linview and Killarney,Unknown,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1324,-88.21925,ILLINI North
2367,2025-11-13T14:15:39-06:00,Goodwin and Gregory,Gregory at Library,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104183,-88.22555,ILLINI North
2020,2025-11-13T14:11:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:15:33-06:00,Goodwin at Materials Research,University and Goodwin,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1134,-88.223983,ILLINI North
2260,2025-11-13T14:15:36-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108433,-88.228833,ILLINI North
2261,2025-11-13T14:15:36-06:00,Goodwin and Nevada,Illinois Street Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106267,-88.22375,ILLINI South
2022,2025-11-13T14:15:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2365,2025-11-13T14:15:36-06:00,Fourth and Gregory,Gregory at Mumford Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1041,-88.229467,ILLINI South
2017,2025-11-13T14:15:33-06:00,Lincoln and Killarney,LINC Apartments,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.130083,-88.219617,ILLINI South
2367,2025-11-13T14:16:39-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104183,-88.228617,ILLINI North
2020,2025-11-13T14:11:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:16:36-06:00,Goodwin and Main,Lincoln and Church,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.116133,-88.22395,ILLINI North
2260,2025-11-13T14:16:27-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10995,-88.2288,ILLINI North
2261,2025-11-13T14:16:36-06:00,Goodwin and Nevada,Illinois Street Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108217,-88.223717,ILLINI South
2022,2025-11-13T14:16:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2365,2025-11-13T14:16:33-06:00,Gregory at Library,Goodwin and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104133,-88.226567,ILLINI South
2017,2025-11-13T14:16:33-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.127817,-88.219617,ILLINI South
2367,2025-11-13T14:17:39-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104133,-88.2307,ILLINI North
2020,2025-11-13T14:11:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:17:36-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.116367,-88.222617,ILLINI North
2260,2025-11-13T14:17:27-06:00,Transit Plaza,Goodwin at Materials Research,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.110383,-88.226817,ILLINI North
2261,2025-11-13T14:17:33-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108983,-88.22195,ILLINI South
2022,2025-11-13T14:17:30-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099483,-88.220967,ILLINI North
2365,2025-11-13T14:17:36-06:00,Goodwin and Gregory,Krannert Center,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10425,-88.2238,ILLINI South
2017,2025-11-13T14:17:33-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.124883,-88.219567,ILLINI South
2367,2025-11-13T14:18:39-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.103483,-88.233483,ILLINI North
2020,2025-11-13T14:17:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:18:33-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11645,-88.219933,ILLINI North
2260,2025-11-13T14:18:30-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1105,-88.2242,ILLINI North
2261,2025-11-13T14:18:33-06:00,Illinois Street Residence Hall,Lincoln and Oregon,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108983,-88.219667,ILLINI South
2022,2025-11-13T14:18:39-06:00,Pennsylvania Ave. Residence Hall,LAR,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1005,-88.22285,ILLINI North
2365,2025-11-13T14:18:33-06:00,Goodwin and Nevada,Illinois Street Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.1062,-88.2238,ILLINI South
2017,2025-11-13T14:18:33-06:00,Fairview and Lincoln,Campus Circle,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.117933,-88.2195,ILLINI South
2367,2025-11-13T14:19:39-06:00,Fourth and Gregory,Activities and Recreation,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101717,-88.23345,ILLINI North
2020,2025-11-13T14:17:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:19:36-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.117967,-88.219333,ILLINI North
2260,2025-11-13T14:19:30-06:00,Illini Union,Goodwin and Main,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1105,-88.2242,ILLINI North
2261,2025-11-13T14:19:39-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106117,-88.21925,ILLINI South
2022,2025-11-13T14:19:39-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.100617,-88.220533,ILLINI North
2365,2025-11-13T14:19:39-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.223683,ILLINI South
2017,2025-11-13T14:19:33-06:00,Lincoln and Church,Goodwin and Clark,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.11645,-88.221783,ILLINI South
2367,2025-11-13T14:20:39-06:00,Fourth and Peabody,First and Stadium,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.101467,-88.236367,ILLINI North
2020,2025-11-13T14:17:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:20:36-06:00,Lincoln and Church,Lincoln and Wascher,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.119917,-88.219367,ILLINI North
2260,2025-11-13T14:20:36-06:00,Goodwin at Materials Research,University and Goodwin,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1126,-88.223917,ILLINI North
2261,2025-11-13T14:20:39-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104033,-88.2193,ILLINI South
2022,2025-11-13T14:20:39-06:00,LAR,Lincoln and Illinois,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.219117,ILLINI North
2365,2025-11-13T14:20:39-06:00,Illinois Street Residence Hall,Lincoln and Oregon,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109017,-88.219933,ILLINI South
2017,2025-11-13T14:20:39-06:00,Goodwin and Clark,Goodwin at Ceramics Building,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.11465,-88.224067,ILLINI South
2367,2025-11-13T14:21:36-06:00,Activities and Recreation,First and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.102367,-88.238567,ILLINI North
2020,2025-11-13T14:17:57-06:00,Campus Circle,Goodwin and Main,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:21:36-06:00,Fairview and Lincoln,Atrium Apts,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.120067,-88.219367,ILLINI North
2260,2025-11-13T14:21:39-06:00,Goodwin and Main,Lincoln and Church,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.115517,-88.223983,ILLINI North
2261,2025-11-13T14:21:39-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10035,-88.219167,ILLINI South
2022,2025-11-13T14:21:39-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108933,-88.2193,ILLINI North
2365,2025-11-13T14:21:39-06:00,Lincoln and Illinois,LAR,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107767,-88.219317,ILLINI South
2017,2025-11-13T14:21:39-06:00,Goodwin and Main,Green and Goodwin,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.111417,-88.223983,ILLINI South
2367,2025-11-13T14:22:36-06:00,First and Stadium,First and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.103833,-88.2386,ILLINI North
2020,2025-11-13T14:22:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:22:36-06:00,Lincoln and Wascher,Lincoln and Bradley,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1248,-88.219417,ILLINI North
2260,2025-11-13T14:22:39-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1163,-88.2236,ILLINI North
2261,2025-11-13T14:22:39-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.2209,ILLINI North
2022,2025-11-13T14:22:39-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10905,-88.222617,ILLINI North
2365,2025-11-13T14:22:39-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.104067,-88.219267,ILLINI South
2017,2025-11-13T14:22:39-06:00,Goodwin at Ceramics Building,Illini Union,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110533,-88.225083,ILLINI South
2367,2025-11-13T14:23:39-06:00,First and Gregory,First and Daniel,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1056,-88.2386,ILLINI North
2020,2025-11-13T14:23:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:23:36-06:00,Atrium Apts,Lincoln and Kettering Park,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.127133,-88.21945,ILLINI North
2260,2025-11-13T14:23:36-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.117533,-88.219333,ILLINI North
2261,2025-11-13T14:23:39-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.100517,-88.22285,ILLINI North
2022,2025-11-13T14:23:39-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10785,-88.22395,ILLINI North
2365,2025-11-13T14:23:39-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.101167,-88.2192,ILLINI South
2017,2025-11-13T14:23:39-06:00,Green and Goodwin,Transit Plaza,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.110317,-88.227933,ILLINI South
2367,2025-11-13T14:24:36-06:00,First and Daniel,Fourth and Chalmers,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1079,-88.238217,ILLINI North
2020,2025-11-13T14:24:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:24:36-06:00,Lincoln and Bradley,Kettering and Linview,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.12975,-88.219483,ILLINI North
2260,2025-11-13T14:24:39-06:00,University and Goodwin,Fairview and Lincoln,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.11815,-88.219333,ILLINI North
2261,2025-11-13T14:24:39-06:00,Pennsylvania and Maryland Dr.,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.100567,-88.219317,ILLINI North
2022,2025-11-13T14:24:39-06:00,Chemical and Life Sciences,Goodwin and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.106333,-88.2239,ILLINI North
2365,2025-11-13T14:24:36-06:00,LAR,Unknown,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.099483,-88.2205,ILLINI South
2017,2025-11-13T14:24:30-06:00,Illini Union,Wright and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10845,-88.228883,ILLINI South
2367,2025-11-13T14:25:27-06:00,First and Daniel,Fourth and Chalmers,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107917,-88.236117,ILLINI North
2020,2025-11-13T14:25:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:25:30-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.130083,-88.21775,ILLINI North
2260,2025-11-13T14:25:39-06:00,Lincoln and Wascher,Lincoln and Bradley,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1249,-88.219417,ILLINI North
2261,2025-11-13T14:25:33-06:00,LAR,Lincoln and Illinois,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104617,-88.219183,ILLINI North
2022,2025-11-13T14:25:33-06:00,Goodwin and Gregory,Gregory at Library,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.10455,-88.223867,ILLINI North
2365,2025-11-13T14:24:51-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220917,ILLINI North
2017,2025-11-13T14:25:39-06:00,Wright and Chalmers,Fourth and Chalmers,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107017,-88.228883,ILLINI South
2367,2025-11-13T14:26:27-06:00,Third and Daniel,Fifth and Armory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107933,-88.233683,ILLINI North
2020,2025-11-13T14:26:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:26:39-06:00,Lincoln and Killarney,LINC Apartments,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.13175,-88.219633,ILLINI South
2260,2025-11-13T14:26:36-06:00,Lincoln and Bradley,Kettering and Linview,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1277,-88.21945,ILLINI North
2261,2025-11-13T14:26:36-06:00,Lincoln and Oregon,Illinois Street Residence Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1084,-88.21925,ILLINI North
2022,2025-11-13T14:26:33-06:00,Gregory at Mumford Hall,Fourth and Gregory,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.227033,ILLINI North
2365,2025-11-13T14:24:51-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220917,ILLINI North
2017,2025-11-13T14:26:39-06:00,Fifth and Chalmers,Third and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.106817,-88.233217,ILLINI South
2367,2025-11-13T14:27:27-06:00,Fourth and Chalmers,Armory and Wright,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.105567,-88.233483,ILLINI North
2020,2025-11-13T14:27:30-06:00,Krannert Center,Lincoln and Illinois,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108967,-88.222083,ILLINI South
2018,2025-11-13T14:27:39-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.127417,-88.22035,ILLINI South
2260,2025-11-13T14:27:39-06:00,Kettering and Linview,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.131333,-88.217733,ILLINI North
2261,2025-11-13T14:27:33-06:00,Lincoln and Illinois,Chemical and Life Sciences,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1091,-88.222067,ILLINI North
2022,2025-11-13T14:27:33-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.104167,-88.230817,ILLINI North
2365,2025-11-13T14:24:51-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220917,ILLINI North
2017,2025-11-13T14:27:39-06:00,Fourth and Chalmers,First and Daniel,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10795,-88.234233,ILLINI South
2367,2025-11-13T14:28:27-06:00,Fifth and Armory,Transit Plaza,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1054,-88.2308,ILLINI North
2020,2025-11-13T14:28:39-06:00,Illinois Street Residence Hall,Lincoln and Oregon,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.109,-88.221367,ILLINI South
2018,2025-11-13T14:28:39-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.123667,-88.224167,ILLINI South
2260,2025-11-13T14:28:33-06:00,Linview and Killarney,Unknown,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.132417,-88.219233,ILLINI North
2261,2025-11-13T14:28:36-06:00,Illinois Street Residence Hall,Goodwin and Nevada,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.107767,-88.22395,ILLINI North
2022,2025-11-13T14:28:33-06:00,Gregory at Library,Fourth and Peabody,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1035,-88.233517,ILLINI North
2365,2025-11-13T14:28:36-06:00,Unknown,Pennsylvania and Maryland Dr.,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.099467,-88.220917,ILLINI North
2017,2025-11-13T14:28:39-06:00,Third and Daniel,First and Armory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.107917,-88.2371,ILLINI South
2367,2025-11-13T14:29:39-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1061,-88.228783,ILLINI North
2020,2025-11-13T14:29:39-06:00,Lincoln and Illinois,LAR,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.108983,-88.21935,ILLINI South
2018,2025-11-13T14:29:36-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.118233,-88.224083,ILLINI South
2260,2025-11-13T14:29:30-06:00,Lincoln and Killarney,LINC Apartments,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.131667,-88.219633,ILLINI South
2261,2025-11-13T14:29:39-06:00,Goodwin and Nevada,Gregory at Mumford Hall,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.106083,-88.2239,ILLINI North
2022,2025-11-13T14:29:33-06:00,Fourth and Peabody,First and Stadium,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.1016,-88.233417,ILLINI North
2365,2025-11-13T14:29:30-06:00,Pennsylvania Ave. Residence Hall,LAR,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.0994,-88.222033,ILLINI North
2017,2025-11-13T14:29:39-06:00,First and Daniel,First and Gregory,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10555,-88.2387,ILLINI South
2367,2025-11-13T14:30:39-06:00,Armory and Wright,Illini Union,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,40.108333,-88.228817,ILLINI North
2020,2025-11-13T14:30:39-06:00,Lincoln and Oregon,Pennsylvania Ave. Residence Hall,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.10535,-88.21925,ILLINI South
2018,2025-11-13T14:30:24-06:00,LINC Apartments,Lincoln and Wascher,Lincoln and Killarney,Pennsylvania Ave. Residence Hall,40.116567,-88.224083,ILLINI South
